,Season,Episode,Speaker,Line,date_job
54,1.0,2.0,Dinner Guest1 ,And then he brought you.,
55,1.0,2.0,Dinner guest 1,- So obviously not a model.,
56,1.0,2.0,Dinner Guest 1,- In a good way!  ,
57,1.0,2.0,Miranda ,Nick dates models?,
58,1.0,2.0,Carrie,"Miranda confronted him, and it didn't take him long to fold.",
59,1.0,2.0,Nick,It's true.,
60,1.0,2.0,Nick,"It's true, okay? I'm obsessed.",
61,1.0,2.0,Miranda ,- Obsessed with models.,
62,1.0,2.0,Nick,- Correct.,
63,1.0,2.0,Miranda ,So what am l? Your intellectual beard for the evening? ,
64,1.0,2.0,Nick,"Don't be pissed, all right? You gotta admit, you met some nice people.",
65,1.0,2.0,Nick,You had a good time.,
66,1.0,2.0,Carrie,Okay? You were on a date with a modelizer and you didn't even know it? ,
67,1.0,2.0,Miranda ,"If men like Nick are dating models, what chance do ordinary women have? Do you have to be a supermodel to get a date in New York? Modelizers are a particular breed.",
68,1.0,2.0,Carrie,They're a step beyond womanizers who will sleep with just about anything in a skirt.,
69,1.0,2.0,Carrie,"Modelizers are obsessed not with women, but with models who in most cities are safely confined to billboards and magazines but in Manhattan, actually run wild on the streets turning the city into a virtual Model Country Safari where men can pet the creatures in their natural habitat.",
70,1.0,2.0,Carrie,As if we didn't have enough problems.,
71,1.0,2.0,Miranda ,They're stupid and lazy and should be shot on sight.,
72,1.0,2.0,Samantha,"I've been out with lots of guys and they say I am just as beautiful as a model, but I work for a living.",
73,1.0,2.0,Samantha,"I'm like, well-- I'm like a model who's taken the high road.",
74,1.0,2.0,Miranda ,"The advantages given to models and to beautiful women in general are so unfair, it makes me puke.",
75,1.0,2.0,Samantha,"- Sweetheart, you are so cute.",
76,1.0,2.0,Miranda ,- Cute doesn't cut it in this town.,
77,1.0,2.0,Miranda ,What's cute compared to supermodel? ,
78,1.0,2.0,Carrie ,There's nothing like raising the subject of models among four single women to spice up an otherwise dull Tuesday night.,
79,1.0,2.0,Miranda ,"They have this distant, sexy look.",
80,1.0,2.0,Samantha,"That's not sexy, it's starvation.",
81,1.0,2.0,Charlotte,That's starvation in the best restaurants.,
82,1.0,2.0,Miranda ,"What I wanna know is when did all the men get together and decide that they would only get it up for giraffes with big breasts? In some cultures, heavy women with mustaches are considered beautiful.",
83,1.0,2.0,Samantha,You're looking at me while you're saying that?,
84,1.0,2.0,Miranda , We should just admit that we live in a culture that promotes impossible standards of beauty.,
85,1.0,2.0,Carrie,- Except men think they're possible.,
86,1.0,2.0,Miranda ,- Yeah.,
87,1.0,2.0,Charlotte,"No matter how good I feel about myself if I see Christy Turlington, I just wanna give up.",
88,1.0,2.0,Miranda ,"I wanna force-feed her lard, but that's the difference between you and me.",
89,1.0,2.0,Carrie,What are you talking about? Look at you two.,
90,1.0,2.0,Carrie,You're beautiful.,
91,1.0,2.0,Charlotte,- I hate my thighs.,
92,1.0,2.0,Carrie,"- Oh, come on.",
93,1.0,2.0,Charlotte,"I can't even open a magazine without thinking, ""thighs, thighs, thighs.",
94,1.0,2.0,Miranda ,""" I'll take your thighs and raise you a chin.",
95,1.0,2.0,Miranda ,I'll take your chin and raise you a-- ,
96,1.0,2.0,Carrie,"What? Oh, come on.",
97,1.0,2.0,Samantha,I happen to love the way I look.,
98,1.0,2.0,Miranda ,You should.,
99,1.0,2.0,Miranda ,You paid enough for it.,
100,1.0,2.0,Samantha,"Hey, I resent that.",
101,1.0,2.0,Samantha,I do not believe in plastic surgery.,
102,1.0,2.0,Samantha,"Well, not yet.",
103,1.0,2.0,Carrie,I find it fascinating that four beautiful flesh and blood women could be intimidated by some unreal fantasy.,
104,1.0,2.0,Carrie,"I mean, look.",
105,1.0,2.0,Charlotte,Look at this.,
106,1.0,2.0,Carrie,Is this really intimidating to any of you? -,
107,1.0,2.0,Charlotte,I hate my thighs.,
108,1.0,2.0,Miranda ,- Pass the chicken.,
109,1.0,2.0,Samantha,I have that dress.,
110,1.0,2.0,Carrie,Suddenly I was interested.,
111,1.0,2.0,Carrie,"If models could cause otherwise rational individuals to crumble in their presence, exactly how powerful was beauty? There are two types of guys that fall for beautiful women.",
112,1.0,2.0,Woman 1,Either they're slime-balls that are just out to get laid or they fall in love with you instantly.,
113,1.0,2.0,Woman1,It's pathetic.,
114,1.0,2.0,Nick,Why fuck the girl in the skirt if you can fuck the girl in the ad for the skirt? Being beautiful is such a power.,
115,1.0,2.0,Model,You can get whatever you want.,
116,1.0,2.0,Model,You can get anything.,
117,1.0,2.0,Model,"I've been off ered trips to Aspen, weekends in Paris Christmas in St.",
118,1.0,2.0,Model,Barts.,
119,1.0,2.0,Model Man,"A motorcycle, a juicer.",
120,1.0,2.0,Nick,It's not like models don't have brains.,
121,1.0,2.0,Nick,They have them.,
122,1.0,2.0,Nick,They just don't need to use them.,
123,1.0,2.0,Woman 2,"Most guys just think you're dumb, but I'm really very literary.",
124,1.0,2.0,Woman 2 ,I read.,
125,1.0,2.0,Woman 2,I'll sit down and read a whole magazine from cover to cover.,
126,1.0,2.0,Model MAn ,Some scuba gear a Herb Ritt's photo.,
127,1.0,2.0,Model ,"A Bulgari necklace, a breast job.",
128,1.0,2.0,Nick,My friends think I'm shallow.,
129,1.0,2.0,Nick,Sometimes I think they're right.,
130,1.0,2.0,Nick,"Other times I think, ""Hey, I'm fucking a model.",
131,1.0,2.0,Barkley,""" Models are a lot looser than you think.",
132,1.0,2.0,Barkley,It's way easier to screw a model than a regular girl 'cause that's what they do all the time.,
133,1.0,2.0,Barkley,It's how regular people are when they're on vacation.,
134,1.0,2.0,Carrie,"Barkley, a notorious modelizer was one of those SoHo wonders who maintained a fabulous lifestyle despite never having sold a single painting.",x
135,1.0,2.0,Carrie,So you're saying it's easy to meet them?,
136,1.0,2.0,Barkley,"No, it's not so easy.",
137,1.0,2.0,Barkley,"The trick is, you gotta treat them like they're regular girls.",
138,1.0,2.0,Barkley,"You gotta be able to roll into a place, walk up to the hottest thing there.",
139,1.0,2.0,Barkley,Otherwise you're finished.,
140,1.0,2.0,Barkley,It's kind of like being around dogs.,
141,1.0,2.0,Barley,- You gotta show no fear.,
142,1.0,2.0,Carrie,- Things? You call them things? Yeah.,
143,1.0,2.0,Barkley,"Well, they are things.",
144,1.0,2.0,Barkley,They're beautiful things.,
145,1.0,2.0,Barkley,And that's what my life's about.,
146,1.0,2.0,Barkley,Beauty.,
147,1.0,2.0,Barkley,Come here.,
148,1.0,2.0,Barkley,I want to show you something.,
149,1.0,2.0,Barkley,This is my real art only I can't really show it to the public.,
150,1.0,2.0,Barkley,"Well, not yet, at least.",
151,1.0,2.0,Barkley,Sit down.,
152,1.0,2.0,Barkley,That's Vanessa.,
153,1.0,2.0,Barkley,That's Tanya.,
154,1.0,2.0,Barkley,Elana.,
155,1.0,2.0,Barkley,Katrina.,
156,1.0,2.0,Carrie,I couldn't believe it.,
157,1.0,2.0,Carrie,The man had slept with half the perfume ads in September's Vogue.,
158,1.0,2.0,Carrie,Do they know about this? Maybe.,
159,1.0,2.0,Barkley,"Oh, look at that one.",
160,1.0,2.0,Barkley,"She does runway now, but I think she's gonna be huge someday.",
161,1.0,2.0,Carrie,I didn't know what to say.,
162,1.0,2.0,Carrie,There really wasn't anything to say except-- Do you have a light?,
163,1.0,2.0,Barkley,Sure.,
164,1.0,2.0,Carrie,Later that day I was relieved to discover that at least one eligible bachelor got his kicks off the runway.,
165,1.0,2.0,Skipper,- So I totally dig your friend Miranda.,
166,1.0,2.0,Carrie,- That's great.,
167,1.0,2.0,Skipper,"Yeah, I think she is so sexy and smart and-- - Did she tell you that we made out? - No.",
168,1.0,2.0,Skipper,"Yeah, it was totally hot.",
169,1.0,2.0,Carrie,Why don't you call her? - You should call her.,
170,1.0,2.0,Skipper,"- I did, like a hundred times.",
171,1.0,2.0,Skipper,She totally won't return my phone calls.,
172,1.0,2.0,Skipper,"Did she say anything about me? I don't know, maybe she's just busy.",
173,1.0,2.0,Skipper,Am I not cute enough for her? .,
174,1.0,2.0,Carrie,"Of course you are, Skipper",
175,1.0,2.0,Carrie,You're adorable.,
176,1.0,2.0,Skipper,I don't know.,
177,1.0,2.0,Skipper,Find out for me.,
178,1.0,2.0,Skipper,I wanna see if I still have a chance.,
179,1.0,2.0,Carrie,"- Right now, in front of you? - I can handle it.",
180,1.0,2.0,Miranda answering machine,"Hi, this is Miranda.",
181,1.0,2.0,Miranda answering machine,Please leave me a message.,
182,1.0,2.0,Carrie,"Oh, it's her machine.",
183,1.0,2.0,Skipper,"Hey, this is Skipper.",
184,1.0,2.0,Skipper,I'm in the street with Carrie.,
185,1.0,2.0,Skipper,I just told her how you won't call me back.,
186,1.0,2.0,Skipper,So now you have to call me back.,
187,1.0,2.0,Skipper,"You better call me back! No, I'm kidding.",
188,1.0,2.0,Skipper,I'm joking.,
189,1.0,2.0,Skipper,"But seriously, I hope you call me back and did I mention this was Skipper?",
190,1.0,2.0,Carrie, I believe there is a curse put on the head of anybody who tries to fix up their friends.,
191,1.0,2.0,Carrie,"Where better to find modelizers in their natural habitat than a fashion show? Luckily, my friend Stanf ord Blatch had a client in the hottest show in town.",
192,1.0,2.0,Stanford,"""The Bone"" is like the human equivalent of the sable coat.",
193,1.0,2.0,Stanford,He's so beautiful that I find that sometimes I have to look away.,
194,1.0,2.0,Carrie,- Do you see him? - Right over there.,
195,1.0,2.0,Stanford,- Where? - Look at him.,
196,1.0,2.0,Stanford,It's like he travels with his own personal lighting director.,
197,1.0,2.0,Carrie,"Derek, a.",
198,1.0,2.0,Carrie,k.,
199,1.0,2.0,Carrie,a.,
200,1.0,2.0,Carrie,"""The Bone"" was the world's biggest underwear model and Stanf ord's most important client as well as the subject of his single-minded obsession.",
201,1.0,2.0,The Bone,"Hey, Stanny.",
202,1.0,2.0,Stanford,"Derek, I would like you to meet a very dear friend, Carrie Bradshaw.",
203,1.0,2.0,Derek,- Nice to meet you.,
204,1.0,2.0,Stanford,"- Carrie writes ""Sex And The City.",
205,1.0,2.0,Derek,""" - Wow, that's great.",
206,1.0,2.0,Carrie,- Have you read it? ,
207,1.0,2.0,Stanford,"The other day, Derek and I were walking past his billboard and he told me he'd like to get a piece of it for his apartment Iike maybe his nose.",
208,1.0,2.0,Stanford,"And I said, ""You should get the bulge in your pants.",
209,1.0,2.0,Stanford,"That way when women ask how big you are, you can say, 'Fourteen feet'.",
210,1.0,2.0,Stanford,""" - That would be funny, wouldn't it? - Yeah.",
211,1.0,2.0,Stanford,Everybody's talking about you.,
212,1.0,2.0,Stanford,You are so great.,
213,1.0,2.0,Stanford,You're gonna be a star.,
214,1.0,2.0,Stanford,Have I told you that enough? You're a star! You're a star! - ,
215,1.0,2.0,Carrie,We'd better let you get dressed.,
216,1.0,2.0,Derek,- I am dressed.,
217,1.0,2.0,Carrie,- We'll see you after the show.,
218,1.0,2.0,Derek,- Bye.,
219,1.0,2.0,Stanford,"Can you believe anyone that beautiful can be that nice? I keep dreaming that someday he's gonna say, ""Stanford, I love you.",
220,1.0,2.0,Carrie,""" - Is he gay? - He denies it.",
221,1.0,2.0,Stanford,How could anyone that gorgeous be straight? ,
222,1.0,2.0,Samantha,"Sweetie, over here!",
223,1.0,2.0,Carrie,Samantha Jones never missed a major fashion show.She was one of the only people I knew who thought that proximity to beauty made her feel more attractive.,
224,1.0,2.0,Carrie,"Hey, sweetie, what happened? You couldn't find seats right on the runway? Oh, you can see all the flaws from this angle.",
225,1.0,2.0,Samantha,"- Hey, Carrie.",
226,1.0,2.0,Samantha,"- Barkley, how are you? - You going to the party afterwards? - I don't know.",
227,1.0,2.0,Samantha,Of course we are.,
228,1.0,2.0,Barkley,Hi.,
229,1.0,2.0,Samantha,I'm Samantha.,
230,1.0,2.0,Barkley,Barkley.,
231,1.0,2.0,Samantha,Martini straight up or with a twist? ,
232,1.0,2.0,Carrie,Straight up.,
233,1.0,2.0,Samantha,Really? He's very cute.,
234,1.0,2.0,Samantha,You're not dating him? ,
235,1.0,2.0,Carrie,"God, no.He's a total modelizer.",
236,1.0,2.0,Samantha,Is he dating any one model in particular? ,
237,1.0,2.0,Carrie,"Actually, he's sleeping with all of them in general.",
238,1.0,2.0,Samantha,- Only models? - Only models.,
239,1.0,2.0,Carrie,Later that night we all went downtown f or a party.,
240,1.0,2.0,Carrie,I was beginning to float away on a sea of sweet potato puffs with smoked salmon and sour cream when-- It was Mr.,
241,1.0,2.0,Carrie,"Big: major tycoon major dream boat, and majorly out of my league.",
242,1.0,2.0,Big,I thought I saw you on the runway.,
243,1.0,2.0,Carrie,Hi.,
244,1.0,2.0,Big,I started reading your column after we met.,
245,1.0,2.0,Carrie,- You did? - Yeah.,
246,1.0,2.0,Big,Cute.,
247,1.0,2.0,Carrie,Cute? ,
248,1.0,2.0,Big,"Well-- Yeah, cute.",
249,1.0,2.0,Big ,What are you writing about this week? ,
250,1.0,2.0,Carrie,"Well, I'm working on a story about menwho date models.",
251,1.0,2.0,Carrie,- Any thoughts? - ,
252,1.0,2.0,Big,Only that they're very lucky.So what have you discovered about these men who are dating models? ,
253,1.0,2.0,Carrie,"Well, I'm discovering that some of them treat it as a competitive sport and others I think just need the validation.",
254,1.0,2.0,Carrie,And probably others just have a thing for exceptionally beautiful women.,
255,1.0,2.0,Big,Exactly.,
256,1.0,2.0,Big,And there's something wrong with that? There's nothing wrong.,
257,1.0,2.0,Carrie,I just think it might become a bit monotonous.,
258,1.0,2.0,Carrie,Puff? - ,
259,1.0,2.0,Big,"No, thanks.",
260,1.0,2.0,Stranger,- Excuse me.,
261,1.0,2.0,Big,So where do you-- - Where do you write these stories? -  Have you got an office or anything? ,
262,1.0,2.0,Carrie,"My cute stories?About half the time I'm at my apartment, and the other half I'm over at this coffee shop on 73rd and Madison.",
263,1.0,2.0,Big ,"Oh, Carrie, I'd like you to meet Misha.",
264,1.0,2.0,Carrie,- Hi.,
265,1.0,2.0,Carrie,You were great in the show.,
266,1.0,2.0,Misha,- Thank you.,
267,1.0,2.0,Carrie,Suddenly I felt like I was wearing patchouli in a room full of Chanel.,
268,1.0,2.0,Big,"Well, it was nice talking to you.",
269,1.0,2.0,Mr.Big,"See you around sometime, I hope.",
270,1.0,2.0,Carrie,I thought I had come to terms with my looks the year I turned 30 when I realized that I no longer had the energy to be completely superficial.,
271,1.0,2.0,Samantha,"Your friend Barkley, he's really been coming on to me.",
272,1.0,2.0,Samantha,Do you actually think he believes I'm a model? - You don't want to go there.,
273,1.0,2.0,Carrie,- Why not? He has this thing for secretly taping his conquests.,
274,1.0,2.0,Samantha,Really? What a pervert.,
275,1.0,2.0,Carrie,As Samantha began to get ready for her close-up I felt it was time to call it a night.,
276,1.0,2.0,Carrie,I had never felt so invisible in my entire life.,
277,1.0,2.0,Carrie,Taxi! - Carrie.,
278,1.0,2.0,Derek,"- Hey, hi.",
279,1.0,2.0,Carrie,Did Stanford leave? ,
280,1.0,2.0,Derek,"No, he's in there giving a neck massage to a Versace model.",
281,1.0,2.0,Derek,"So, where are you going now? -",
282,1.0,2.0,Carrie,I'm going home.,
283,1.0,2.0,Derek,- Can I come? -  -,
284,1.0,2.0,Carrie,You wanna come home with me?,
285,1.0,2.0,Derek," Sure, if it's quiet.I can't take these crowds.",
286,1.0,2.0,Carrie,The things you gotta do in the name of research.,
287,1.0,2.0,Carrie,Shouldn't you be spending the night with some girl from the show?,
288,1.0,2.0,Derek," No, I never date models.I think they're stupid.",
289,1.0,2.0,Carrie,I wondered if there wasn't some kind of physics for beauty.,
290,1.0,2.0,Carrie,Maybe two models repelled.,
291,1.0,2.0,Carrie,Maybe models could only be attracted to ordinary humans.,
292,1.0,2.0,Derek,"So, I think it's so cool that you write.",
293,1.0,2.0,Carrie,- Thanks.,
294,1.0,2.0,Derek,- I wish I could write.,
295,1.0,2.0,Derek,"I've got intense thoughts, but I can't keep them in my head long enough to get them down on paper.",
296,1.0,2.0,Carrie,That's the big trick.,
297,1.0,2.0,Derek,"The truth is, I'm totally neurotic.",
298,1.0,2.0,Derek,"One minute I can be walking down the street, totally cool and the next minute I'm depressed for no reason.",
299,1.0,2.0,Derek,I'm totally self-conscious.,
300,1.0,2.0,Derek,"Before I say something, I say it in my head first so it doesn't come out wrong.",
301,1.0,2.0,Carrie,Doesn't that seem like a waste of time? ,
302,1.0,2.0,Derek,It only takes a second.- And sometimes I get so distracted.,
303,1.0,2.0,Carrie,- What's distracting you now?,
304,1.0,2.0,Derek,Your nose.,
305,1.0,2.0,Carrie,Thanks a lot.,
306,1.0,2.0,Carrie,I hate my nose.,
307,1.0,2.0,Derek,It's just so cute.,
308,1.0,2.0,Derek,I hate my nose too.,
309,1.0,2.0,Derek,It's too big.,
310,1.0,2.0,Derek,- But I think it depends on my hair.,
311,1.0,2.0,Carrie,- Yeah.,
312,1.0,2.0,Carrie,I see what you mean.,
313,1.0,2.0,Derek,So what do you want to be when you grow up? ,
314,1.0,2.0,Carrie,"Well, I think this might be it.",
315,1.0,2.0,Carrie,What do you want to be when you grow up? ,
316,1.0,2.0,Derek,I'd like to move back to lowa and have kids and be a cop.,
317,1.0,2.0,Carrie,I felt like I was in my bedroom when I was 16 and I used to hang out with this guy who was really beautiful and my parents thought I was helping him with his chemistry homework.,
318,1.0,2.0,Derek,Do you mind if we just lie here? I get so lonely in the city.,
319,1.0,2.0,Derek,Sometimes it's just nice to lie with someone.,
